ID_Aluno,Idade,Tipo_escola,Escolaridade,Estado,Municipio,Trabalhando,Estudando,Concluiu_EAD,Aprender_EAD,Recursos,Disponibilidade_Tutoria,Disponibilidade_3_Meses,Pessoas_Casa,Renda_Familiar,Conheceu_PROA,Horario_Estudando,Data_Inscrição,Dias_Espera_Aprovacao,Dias_Espera_Inicio
2419,18,public,Cursando o 3º ano do Ensino Médio,SP,Guarulhos,Não,Não,Nunca realizei um curso a distância,Não sei dizer,Computador/Celular próprio/Internet wifi,Sim,Sim,4,Entre 2 e 3 salários mínimos (R$2.200 – R$3.300),Instagram,Já concluí,24/10/2022,0.0,84
2427,19,public,Cursando o 3º ano do Ensino Médio,SP,São Paulo,Não,Não,Nunca realizei um curso a distância,Eu prefiro cursos presenciais,Celular próprio/Internet wifi,Sim,Sim,3,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Instagram,Já concluí,24/10/2022,0.0,84
2428,22,public,Cursando o 3º ano do Ensino Médio,RJ,Nilópolis,Não,Não,SIm e fiz totalmente pelo celular,Muito eu tenho uma rotina definida para participar de cursos a distância,Celular compartilhado com outro familiar,Sim,Sim,3,Entre 2 e 3 salários mínimos (R$2.200 – R$3.300),Outros,Já concluí,24/10/2022,0.0,84
2429,18,public,Cursando o 3º ano do Ensino Médio,RJ,Niterói,Não,Sim,Ainda não concluí um curso a distância,Não sei dizer,Celular próprio/Internet wifi/Internet 4G,Sim,Sim,6,Até 1 salário mínimo (até R$1.100),Indicação de familiar,Manhã,24/10/2022,0.0,84
2437,17,public,Cursando o 3º ano do Ensino Médio,RJ,Niterói,Não,Sim,Nunca realizei um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Internet wifi,Sim,Sim,4,Mais que 5 salários mínimos (mais que R$5.500),Instagram,Integral,24/10/2022,0.0,84
2438,18,public,Ensino Médio concluído e não estudando,RJ,Rio de Janeiro,Não,Não,SIm e fiz totalmente pelo celular,Eu prefiro cursos presenciais,Celular próprio/Internet wifi/Internet 4G,Sim,Sim,3,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Instagram,Já concluí,24/10/2022,0.0,84
2439,22,public,Cursando o 3º ano do Ensino Médio,RJ,Queimados,Não,Não,SIm e fiz totalmente pelo celular,Muito eu tenho uma rotina definida para participar de cursos a distância,Celular próprio/Internet wifi,Sim,Sim,4,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Instagram,Tarde,24/10/2022,0.0,84
2447,18,public,Cursando o 3º ano do Ensino Médio,RJ,Rio de Janeiro,Não,Sim,Nunca realizei um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Celular próprio/Internet wifi/Internet 4G,Sim,Sim,6,Entre 2 e 3 salários mínimos (R$2.200 – R$3.300),Instagram,Manhã,24/10/2022,0.0,84
2448,19,public,Cursando o 3º ano do Ensino Médio,RJ,Rio de Janeiro,Sim,Não,SIm e fiz totalmente pelo celular,Muito eu tenho uma rotina definida para participar de cursos a distância,Celular próprio,Sim,Sim,3,Até 1 salário mínimo (até R$1.100),Facebook,Já concluí,24/10/2022,0.0,84
2449,20,public,Cursando o 3º ano do Ensino Médio,RJ,Belford Roxo,Não,Não,Sim e fiz parcialmente pelo computador e parcialmente pelo celular,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Internet wifi,Sim,Sim,4,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Indicação de familiar,Já concluí,24/10/2022,5.0,84
2457,19,public,Cursando o 3º ano do Ensino Médio,RJ,Rio de Janeiro,Não,Sim,SIm e fiz totalmente pelo celular,Muito eu tenho uma rotina definida para participar de cursos a distância,Celular próprio/Internet wifi/Internet 4G,Sim,Sim,1,Até 1 salário mínimo (até R$1.100),Instagram,Já concluí,24/10/2022,1.0,84
2458,21,public,Cursando o 3º ano do Ensino Médio,RJ,Rio de Janeiro,Não,Não,Nunca realizei um curso a distância,Não sei dizer,Computador/Celular próprio/Internet wifi,Sim,Sim,4,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Instagram,Já concluí,25/10/2022,53.0,83
2459,22,public,Cursando o 3º ano do Ensino Médio,RJ,Rio de Janeiro,Sim,Não,Nunca realizei um curso a distância,Não sei dizer,Celular próprio/Internet 4G,Sim,Sim,2,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Instagram,Já concluí,25/10/2022,0.0,83
2467,19,public,Cursando o 3º ano do Ensino Médio,SP,São Paulo,Não,Não,Nunca realizei um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Internet wifi/Internet 4G,Sim,Sim,5,Até 1 salário mínimo (até R$1.100),Facebook,Já concluí,25/10/2022,0.0,83
2468,18,public,Cursando o 3º ano do Ensino Médio,RJ,Rio de Janeiro,Não,Sim,Nunca realizei um curso a distância,Não sei dizer,Celular próprio/Internet wifi,Sim,Sim,3,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Instagram,Manhã,25/10/2022,0.0,83
2469,19,public,Cursando o 3º ano do Ensino Médio,SP,Itaquaquecetuba,Não,Não,SIm e fiz totalmente pelo celular,Muito eu tenho uma rotina definida para participar de cursos a distância,Celular próprio/Internet wifi/Internet 4G,Sim,Sim,5,Até 1 salário mínimo (até R$1.100),Instagram,Já concluí,25/10/2022,0.0,83
2477,18,public,Cursando o 3º ano do Ensino Médio,RJ,Rio de Janeiro,Não,Sim,Nunca realizei um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Celular próprio/Celular compartilhado com outro familiar/Tablet próprio/Internet wifi,Sim,Sim,4,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Instagram,Manhã,25/10/2022,0.0,83
2478,17,public,Cursando o 3º ano do Ensino Médio,RS,Viamão,Sim,Sim,SIm e fiz totalmente pelo celular,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Internet wifi/Internet 4G,Sim,Sim,4,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Instagram,Noite,25/10/2022,0.0,83
2479,19,public,Cursando o 3º ano do Ensino Médio,RJ,Duque de Caxias,Sim,Não,SIm e fiz totalmente pelo celular,Eu prefiro cursos presenciais,Celular próprio/Internet wifi,Sim,Sim,3,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Instagram,Já concluí,25/10/2022,0.0,83
2487,18,public,Cursando o 3º ano do Ensino Médio,RJ,Rio de Janeiro,Não,Sim,Nunca realizei um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Celular próprio/Internet wifi,Sim,Sim,3,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Facebook,Tarde,25/10/2022,0.0,83
2488,20,public,Cursando o 3º ano do Ensino Médio,RJ,Rio de Janeiro,Não,Não,Nunca realizei um curso a distância,Eu prefiro cursos presenciais,Celular próprio/Internet wifi/Internet 4G,Sim,Sim,2,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Instagram,Já concluí,25/10/2022,0.0,83
2489,18,public,Cursando o 3º ano do Ensino Médio,SP,São Paulo,Não,Sim,Nunca realizei um curso a distância,Não sei dizer,Computador/Celular próprio/Internet wifi,Sim,Sim,4,Até 1 salário mínimo (até R$1.100),Instagram,Noite,25/10/2022,0.0,83
2497,18,public,Cursando o 3º ano do Ensino Médio,SP,São Paulo,Não,Sim,Sim e fiz totalmente pelo computador,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Internet wifi,Sim,Sim,2,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Divulgação na escola,Integral,25/10/2022,0.0,83
2498,17,public,Cursando o 3º ano do Ensino Médio,RJ,Duque de Caxias,Não,Sim,Sim e fiz parcialmente pelo computador e parcialmente pelo celular,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Internet wifi,Sim,Sim,2,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Indicação de familiar,Manhã,25/10/2022,0.0,83
2499,18,public,Cursando o 3º ano do Ensino Médio,SC,Palhoça,Não,Sim,Nunca realizei um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Internet wifi,Sim,Sim,5,Entre 2 e 3 salários mínimos (R$2.200 – R$3.300),Indicação de familiar,Noite,25/10/2022,0.0,83
2507,19,public,Cursando o 3º ano do Ensino Médio,RJ,São Gonçalo,Não,Sim,Nunca realizei um curso a distância,Não sei dizer,Computador/Celular próprio/Internet wifi/Internet 4G,Sim,Sim,5,Entre 2 e 3 salários mínimos (R$2.200 – R$3.300),Indicação de familiar,Já concluí,25/10/2022,0.0,83
2508,20,public,Cursando o 3º ano do Ensino Médio,SP,Barueri,Sim,Não,SIm e fiz totalmente pelo celular,Muito eu tenho uma rotina definida para participar de cursos a distância,Celular próprio/Internet wifi/Internet 4G,Sim,Sim,6,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Facebook,Já concluí,25/10/2022,0.0,83
2509,22,public,Cursando o 3º ano do Ensino Médio,SP,São Paulo,Sim,Não,Nunca realizei um curso a distância,Não sei dizer,Tablet próprio/Internet wifi/Internet 4G,Sim,Sim,3,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Outros,Já concluí,25/10/2022,11.0,83
2517,18,scholarship,Ensino Médio concluído e não estudando,RJ,Rio de Janeiro,Não,Não,Nunca realizei um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Internet wifi,Sim,Sim,2,Entre 2 e 3 salários mínimos (R$2.200 – R$3.300),Instagram,Já concluí,25/10/2022,0.0,83
2518,17,public,Cursando o 3º ano do Ensino Médio,RJ,Rio de Janeiro,Não,Sim,Nunca realizei um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Celular próprio,Sim,Sim,4,Até 1 salário mínimo (até R$1.100),Indicação de familiar,Noite,25/10/2022,4.0,83
2519,21,public,Cursando o 3º ano do Ensino Médio,RJ,Rio de Janeiro,Não,Não,Nunca realizei um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Celular próprio,Sim,Sim,3,Até 1 salário mínimo (até R$1.100),Instagram,Manhã,25/10/2022,5.0,83
2527,19,public,Cursando o 3º ano do Ensino Médio,RJ,Campos dos Goytacazes,Não,Não,Nunca realizei um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Internet wifi/Internet 4G,Sim,Sim,5,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Instagram,Já concluí,25/10/2022,0.0,83
2528,22,public,Cursando o 3º ano do Ensino Médio,SP,São Paulo,Não,Sim,Ainda não concluí um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Internet wifi,Sim,Sim,2,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Instagram,Já concluí,25/10/2022,0.0,83
2529,18,public,Cursando o 3º ano do Ensino Médio,RJ,Mesquita,Não,Sim,Sim e fiz totalmente pelo computador,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Internet wifi/Internet 4G,Sim,Sim,3,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Facebook,Manhã,25/10/2022,0.0,83
2537,22,scholarship,Cursando o 3º ano do Ensino Médio,RJ,Araruama,Não,Não,Nunca realizei um curso a distância,Não sei dizer,Celular próprio/Internet wifi,Sim,Sim,3,Até 1 salário mínimo (até R$1.100),Instagram,Já concluí,25/10/2022,0.0,83
2538,18,public,Cursando o 3º ano do Ensino Médio,RJ,Itaguaí,Não,Não,Sim e fiz parcialmente pelo computador e parcialmente pelo celular,Eu prefiro cursos presenciais,Computador/Celular próprio/Internet wifi/Internet 4G,Sim,Sim,2,Até 1 salário mínimo (até R$1.100),Instagram,Já concluí,25/10/2022,0.0,83
2539,17,public,Ensino Médio concluído e não estudando,RJ,Rio de Janeiro,Não,Sim,Ainda não concluí um curso a distância,Não sei dizer,Computador/Celular próprio/Internet wifi,Sim,Sim,4,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Instagram,Integral,25/10/2022,0.0,83
2547,18,public,Cursando o 3º ano do Ensino Médio,RJ,Rio de Janeiro,Não,Sim,Nunca realizei um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Internet wifi/Internet 4G,Sim,Sim,3,Até 1 salário mínimo (até R$1.100),Facebook,Manhã,25/10/2022,0.0,83
2548,21,public,Cursando o 3º ano do Ensino Médio,RJ,Nova Iguaçu,Não,Não,Nunca realizei um curso a distância,Não sei dizer,Celular próprio/Internet wifi/Internet 4G,Sim,Sim,7,Entre 2 e 3 salários mínimos (R$2.200 – R$3.300),Outros,Já concluí,25/10/2022,2.0,83
2549,17,public,Cursando o 3º ano do Ensino Médio,RJ,Cabo Frio,Não,Sim,SIm e fiz totalmente pelo celular,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Internet wifi,Sim,Sim,5,Até 1 salário mínimo (até R$1.100),Instagram,Manhã,25/10/2022,0.0,83
2557,17,public,Cursando o 3º ano do Ensino Médio,RJ,Itaguaí,Não,Sim,Nunca realizei um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Internet wifi,Sim,Sim,4,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Instagram,Manhã,25/10/2022,8.0,83
2558,21,public,Cursando o Ensino Superior,RJ,Nova Iguaçu,Não,Sim,Nunca realizei um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Celular próprio/Internet wifi,Sim,Sim,4,Entre 2 e 3 salários mínimos (R$2.200 – R$3.300),Outros,Já concluí,25/10/2022,0.0,83
2559,17,public,Cursando o 3º ano do Ensino Médio,RJ,Rio de Janeiro,Não,Sim,Sim e fiz totalmente pelo computador,Eu prefiro cursos presenciais,Computador/Celular próprio/Tablet compartilhado/Internet wifi/Internet 4G,Sim,Sim,4,Entre 2 e 3 salários mínimos (R$2.200 – R$3.300),Divulgação na escola,Manhã,25/10/2022,0.0,83
2567,18,public,Cursando o 3º ano do Ensino Médio,RJ,Campos dos Goytacazes,Não,Sim,Nunca realizei um curso a distância,Não sei dizer,Computador/Celular próprio/Internet wifi,Sim,Sim,4,Até 1 salário mínimo (até R$1.100),Indicação de familiar,Manhã,25/10/2022,0.0,83
2568,18,public,Ensino Médio concluído e não estudando,RJ,São Gonçalo,Não,Sim,Nunca realizei um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Celular próprio/Internet wifi,Sim,Sim,4,Até 1 salário mínimo (até R$1.100),Facebook,Já concluí,25/10/2022,0.0,83
2569,17,public,Cursando o 3º ano do Ensino Médio,RJ,Rio de Janeiro,Não,Sim,Nunca realizei um curso a distância,Não sei dizer,Computador/Celular próprio,Sim,Sim,4,Até 1 salário mínimo (até R$1.100),Indicação de familiar,Tarde,25/10/2022,0.0,83
2577,21,public,Cursando o 3º ano do Ensino Médio,RJ,Santo Antônio de Pádua,Não,Não,Nunca realizei um curso a distância,Não sei dizer,Celular próprio/Internet wifi,Sim,Sim,4,Até 1 salário mínimo (até R$1.100),Instagram,Já concluí,25/10/2022,0.0,83
2578,18,public,Cursando o 3º ano do Ensino Médio,RJ,Duque de Caxias,Não,Sim,Sim e fiz parcialmente pelo computador e parcialmente pelo celular,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Internet wifi/Internet 4G,Sim,Sim,5,Entre 3 e 4 salários mínimos (R$3.300 – R$4.400),Divulgação na escola,Manhã,25/10/2022,0.0,83
2579,17,public,Cursando o 3º ano do Ensino Médio,SP,Taboão da Serra,Não,Sim,SIm e fiz totalmente pelo celular,Eu prefiro cursos presenciais,Celular próprio,Sim,Sim,4,Entre 2 e 3 salários mínimos (R$2.200 – R$3.300),Indicação de familiar,Manhã,25/10/2022,0.0,83
2587,19,public,Cursando o 3º ano do Ensino Médio,RJ,Rio de Janeiro,Não,Sim,SIm e fiz totalmente pelo celular,Eu prefiro cursos presenciais,Celular próprio/Internet wifi/Internet 4G,Sim,Sim,3,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Instagram,Tarde,25/10/2022,0.0,83
2588,17,public,Cursando o 3º ano do Ensino Médio,RJ,Queimados,Não,Sim,Nunca realizei um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Internet wifi,Sim,Sim,4,Até 1 salário mínimo (até R$1.100),Instagram,Manhã,25/10/2022,0.0,83
2589,18,public,Cursando o 3º ano do Ensino Médio,RJ,Campos dos Goytacazes,Não,Sim,SIm e fiz totalmente pelo celular,Eu prefiro cursos presenciais,Celular próprio/Internet wifi,Sim,Sim,3,Até 1 salário mínimo (até R$1.100),Divulgação na escola,Manhã,25/10/2022,0.0,83
2597,17,public,Cursando o 3º ano do Ensino Médio,RJ,Rio de Janeiro,Não,Sim,Nunca realizei um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador,Sim,Sim,4,Até 1 salário mínimo (até R$1.100),Facebook,Manhã,25/10/2022,0.0,83
2599,18,public,Cursando o 3º ano do Ensino Médio,SP,São Paulo,Não,Sim,Nunca realizei um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Celular próprio/Internet wifi,Sim,Sim,3,Até 1 salário mínimo (até R$1.100),Influenciador,Manhã,25/10/2022,0.0,83
2607,18,public,Cursando o 3º ano do Ensino Médio,RJ,Belford Roxo,Não,Sim,Nunca realizei um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Celular próprio/Internet wifi,Sim,Sim,6,Até 1 salário mínimo (até R$1.100),Divulgação na escola,Manhã,26/10/2022,0.0,82
2608,18,public,Cursando o 3º ano do Ensino Médio,RJ,Araruama,Não,Sim,SIm e fiz totalmente pelo celular,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Internet wifi/Internet 4G,Sim,Sim,4,Até 1 salário mínimo (até R$1.100),Facebook,Integral,26/10/2022,0.0,82
2609,18,public,Cursando o 3º ano do Ensino Médio,RJ,São João de Meriti,Não,Sim,SIm e fiz totalmente pelo celular,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Internet wifi,Sim,Sim,4,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Indicação de familiar,Já concluí,26/10/2022,0.0,82
2617,19,public,Cursando o 3º ano do Ensino Médio,RJ,Duque de Caxias,Não,Não,Ainda não concluí um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Celular próprio/Internet wifi,Sim,Sim,4,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Instagram,Já concluí,26/10/2022,0.0,82
2618,17,public,Cursando o 3º ano do Ensino Médio,RJ,Macaé,Não,Sim,SIm e fiz totalmente pelo celular,Eu prefiro cursos presenciais,Celular próprio/Internet wifi,Sim,Sim,5,Até 1 salário mínimo (até R$1.100),Instagram,Manhã,26/10/2022,5.0,82
2619,19,public,Cursando o 3º ano do Ensino Médio,RJ,Nova Iguaçu,Não,Sim,SIm e fiz totalmente pelo celular,Muito eu tenho uma rotina definida para participar de cursos a distância,Celular próprio/Celular compartilhado com outro familiar/Internet wifi,Sim,Sim,5,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Facebook,Manhã,26/10/2022,0.0,82
